Categoría;Nº;ID;Pregunta;OpciónA;OpciónB;OpciónC;OpciónD;RespuestaApp;RespuestaUGT;RespuestaKaixo;RespuestaOsasun;Trío(A=K=O);Estado;Acción;Explicación_app
Administrativo (específico);19;adm-d255-osakidetza-especifico_13;Según el Decreto 255/1997, de 11 de noviembre, por el que se establecen los Estatutos Sociales del Ente Público Osakidetza-Servicio vasco de salud, cual de estas afirmaciones es correcta en referencia a las facultades de las organizaciones de servicios:;Corresponde a cada organización de servicios del Ente Público Osakidetza-Servicio vasco de salud el ejercicio de todas las facultades de gestión y administración que se requieran para el ejercicio de la actividad de provisión de servicios que tengan encomendada, quedando excluidas únicamente aquellas facultades de gestión centralizada que los presentes Estatutos atribuyen expresamente.;NO es responsabilidad de cada organización de servicios del Ente Público Osakidetza-Servicio vasco de salud el ejercicio de todas las facultades de gestión y administración que se requieran para el ejercicio de la actividad de provisión de servicios que tengan encomendada, quedando excluidas únicamente aquellas facultades de gestión centralizada que los presentes Estatutos atribuyen expresamente.;SÓLO es responsabilidad de algunas organizaciones de servicios con características específicas del Ente Público Osakidetza-Servicio vasco de salud el ejercicio de todas las facultades de gestión y administración que se requieran para el ejercicio de la actividad de provisión de servicios que tengan encomendada, quedando excluidas únicamente aquellas facultades de gestión centralizada que los presentes Estatutos atribuyen expresamente.;Corresponde a cada organización de servicios del Ente Público Osakidetza-Servicio vasco de salud el ejercicio de todas las facultades de gestión y administración que se requieran para el ejercicio de la actividad de provisión de servicios que tengan encomendada, quedando incluidas aquellas facultades de gestión centralizada que los presentes Estatutos atribuyen expresamente.;A;A;A;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.255/1997 Art. 14.1: 'Corresponde a cada organización de servicios del Ente Público... el ejercicio de TODAS las facultades de gestión y administración que se requieran para el ejercicio de la actividad de provisión de servicios sanitarios que tengan encomendada, quedando EXCLUIDAS ÚNICAMENTE aquellas facultades de gestión centralizada que los presentes Estatutos atribuyen expresamente.' La opción D dice 'quedando incluidas' (inversión del texto). Respuesta B.
Administrativo (específico);20;adm-d255-osakidetza-especifico_14;Según el Decreto 255/1997, de 11 de noviembre, por el que se establecen los Estatutos Sociales del Ente Público Osakidetza-Servicio vasco de salud, al frente de cada organización de servicios sanitarios del Ente Público se encontrará:;El Presidente.;Un Director-Gerente.;El Consejo de Administración.;El Responsable de Recursos Humanos.;B;B;B;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.255/1997 Art. 15.1: 'Al frente de cada organización de servicios sanitarios del Ente Público se encontrará un DIRECTOR-GERENTE, considerado como cargo directivo sujeto al régimen del artículo 27 de la Ley de Ordenación sanitaria.' Respuesta B.
Administrativo (específico);21;adm-d255-osakidetza-especifico_15;Según el Decreto 255/1997, de 11 de noviembre, por el que se establecen los Estatutos Sociales del Ente Público Osakidetza-Servicio vasco de salud, cuál de estas afirmaciones es FALSA. Al Director-Gerente le corresponderá:;Ostentar la representación oficial de la organización y ejercer la autoridad directa dentro de la misma.;Dirigir e impulsar la investigación, docencia y formación en el seno de su organización.;Suscribir el contrato-programa en representación de la organización respectiva.;Dirigir e impulsar la investigación, docencia y formación en el seno de las Universidades y Centros de Formación Profesional privados.;D;D;D;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"D.255/1997 Art. 15.1 (Director-Gerente): a) 'Ostentar la representación oficial de la organización y ejercer la autoridad directa' [→ opción a: TRUE]; b) 'Suscribir el contrato-programa en representación de la organización' [→ opción c: TRUE]; d) 'Dirigir e impulsar la investigación, docencia y formación en el seno de su organización' [→ opción b: TRUE]. La opción D dice 'en las Universidades y Centros de FP privados' → FALSO: el D-G actúa dentro de su organización, no en entidades privadas externas. Respuesta B.
[AUTO-AUDIT 2026-03-31]: Corrected to D based on Kaixo/Osasun consensus."
Administrativo (específico);27;adm-puestos-funcionales_4;Según el Decreto 186/2005, de 19 de julio, de Puestos Funcionales del Ente Público Osakidetza, los efectos retributivos asignados:;Es un aspecto que identifica los Puestos Funcionales.;Es un aspecto que identifica los Puestos Funcionales en determinadas ocasiones.;Es un aspecto que no identifica los Puestos Funcionales.;a) b) y c) son incorrectas.;A;A;A;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.186/2005 Art. 5: Los EFECTOS RETRIBUTIVOS ASIGNADOS figuran expresamente como uno de los aspectos que identifican los Puestos Funcionales, con carácter general (no solo en determinadas ocasiones). Opción B ('en determinadas ocasiones') y opción C ('no identifica') son incorrectas. Respuesta A.
Administrativo (específico);38;adm-transparencia-y-buen-gobierno_2;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, la transparencia de la actividad pública se aplicará a:;La Administración General del Estado, las Administraciones de las Comunidades Autónomas y de las Ciudades de Ceuta y Melilla y las entidades que integran la Administración Local.;Únicamente a la Administración de Guipúzcoa y al Ayuntamiento de San Sebastián.;Las Administraciones de las Comunidades Autónomas exceptuando las Ciudades de Ceuta y Melilla y el Ayuntamiento de San Sebastián.;Únicamente las Administraciones del País Vasco y las entidades que integran la Administración Local.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2.1.a Ley 19/2013: La transparencia se aplica a 'La Administración General del Estado, las Administraciones de las Comunidades Autónomas y de las Ciudades de Ceuta y Melilla y las entidades que integran la Administración Local.' Respuesta A.
Administrativo (específico);38;adm-transparencia-y-buen-gobierno_3;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, la transparencia de la actividad pública se aplicará a:;Las entidades gestoras y los servicios que no sean comunes de la Seguridad Social.;Las mutuas de accidente de trabajo y enfermedades profesionales que no sean colaboradoras de la Seguridad Social.;Las entidades gestoras y los servicios comunes de la Seguridad Social, así como las mutuas de accidente de trabajo y enfermedades profesionales colaboradoras de la Seguridad Social.;a) b) y c) son incorrectas.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2.1.b Ley 19/2013: Se aplica a 'Las entidades gestoras y los servicios COMUNES de la Seguridad Social, así como las mutuas de accidente de trabajo y enfermedades profesionales COLABORADORAS de la Seguridad Social.' Clave: servicios COMUNES (no los no-comunes) + mutuas COLABORADORAS (no las no-colaboradoras). Respuesta C.
Administrativo (específico);38;adm-transparencia-y-buen-gobierno_4;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, la transparencia de la actividad pública se aplicará a:;Los organismos autónomos y las Agencias Estatales que, con independencia funcional o con una especial autonomía reconocida por la Ley, tengan atribuidas funciones de regulación o supervisión de carácter externo sobre un determinado sector o actividad.;Las entidades públicas empresariales que, con independencia funcional o con una especial autonomía reconocida por la Ley, tengan atribuidas funciones de regulación o supervisión de carácter externo sobre un determinado sector o actividad.;Las entidades de Derecho Público que, con independencia funcional o con una especial autonomía reconocida por la Ley, tengan atribuidas funciones de regulación o supervisión de carácter externo sobre un determinado sector o actividad.;a) b) y c) son correctas.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2.1.c Ley 19/2013: Se aplica a 'Las entidades de Derecho Público que, con independencia funcional o con una especial autonomía reconocida por la Ley, tengan atribuidas funciones de regulación o supervisión de carácter externo sobre un determinado sector o actividad.' El artículo dice 'entidades de Derecho Público', no 'organismos autónomos' (a) ni 'entidades públicas empresariales' (b). Respuesta C.
Administrativo (específico);38;adm-transparencia-y-buen-gobierno_5;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, la transparencia de la actividad pública se aplicará a:;Las entidades de Derecho Público con personalidad jurídica propia, sin vinculación a cualquiera de las Administraciones Públicas.;Las entidades de Derecho Público con personalidad jurídica propia, vinculadas a cualquiera de las Administraciones Públicas o dependientes de ellas, incluidas las Universidades públicas.;Las entidades de Derecho Público con personalidad jurídica propia, sin vinculación a cualquiera de las Administraciones Públicas o dependientes de ellas, incluidas las Universidades privadas.;Las entidades de Derecho Público con personalidad jurídica propia, vinculadas a cualquiera de las Administraciones Públicas o dependientes de ellas, incluidas las Universidades privadas.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2.1.d Ley 19/2013: Se aplica a 'Las entidades de Derecho Público con personalidad jurídica propia, VINCULADAS a cualquiera de las Administraciones Públicas o DEPENDIENTES de ellas, incluidas las UNIVERSIDADES PÚBLICAS.' Doble clave: vinculadas/dependientes (no 'sin vinculación') + Universidades PÚBLICAS (no privadas). Respuesta B.
Administrativo (específico);38;adm-transparencia-y-buen-gobierno_6;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, la transparencia de la actividad pública se aplicará a:;La Casa de su Majestad el Rey.;El Banco de España.;El Consejo General del Poder Judicial.;a) b) y c) son correctas.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"Art. 2.1 Ley 19/2013 incluye en su ámbito: f) 'La Casa de su Majestad el Rey' [→ a]; h) 'El Banco de España' [→ b]; y el 'Consejo General del Poder Judicial' [→ c]. Los tres están expresamente incluidos en el ámbito de aplicación de la Ley de Transparencia. Respuesta D."
Administrativo (específico);38;adm-transparencia-y-buen-gobierno_7;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, la transparencia de la actividad pública se aplicará a:;Las sociedades mercantiles en cuyo capital social la participación, directa o indirecta, de las entidades previstas en este artículo sea igual al 50 por 100.;Las sociedades mercantiles en cuyo capital social la participación, directa o indirecta, de las entidades previstas en este artículo sea inferior al 50 por 100.;Las sociedades mercantiles en cuyo capital social la participación, directa o indirecta, de las entidades previstas en este artículo sea superior al 25 por 100.;a) b) y c) son incorrectas.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2.1.g Ley 19/2013: Se aplica a 'Las sociedades mercantiles en cuyo capital social la participación, directa o indirecta, de las entidades previstas en este artículo sea SUPERIOR AL 50 POR 100.' Ninguna de las opciones reproduce correctamente este umbral: la a) dice 'igual al 50%' (FALSO), la b) dice 'inferior al 50%' (FALSO), la c) dice 'superior al 25%' (FALSO). Respuesta D.
Administrativo (específico);46;adm-transparencia-y-buen-gobierno_10;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:;La información sujeta a las obligaciones de transparencia será publicada en las correspondientes sedes electrónicas o páginas web de una manera difícil de entender para los interesados y, preferiblemente, en formatos reutilizables.;La información sujeta a las obligaciones de transparencia será publicada en las correspondientes sedes electrónicas o páginas web y de una manera clara, estructurada y entendible para los interesados y, preferiblemente, en formatos reutilizables.;La información sujeta a las obligaciones de transparencia será publicada en las correspondientes sedes electrónicas o páginas web y de una manera clara, estructurada y entendible para los interesados y, preferiblemente, en formatos que no se puedan volver a reutilizar.;a) b) y c) son incorrectas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 5.4 Ley 19/2013: 'La información sujeta a las obligaciones de transparencia será publicada en las correspondientes sedes electrónicas o páginas web y de una manera CLARA, ESTRUCTURADA Y ENTENDIBLE para los interesados y, preferiblemente, en FORMATOS REUTILIZABLES.' La opción a) dice 'difícil de entender' (FALSO) y la c) dice 'formatos no reutilizables' (FALSO). Respuesta D.
Administrativo (específico);46;adm-transparencia-y-buen-gobierno_11;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:;Toda la información será comprensible, de acceso fácil y con un coste mínimo y estará a disposición de las personas con discapacidad en una modalidad suministrada por medios o en formatos adecuados de manera que resulten accesibles y comprensibles, conforme al principio de accesibilidad universal y diseño para todos.;Toda la información será comprensible, de acceso fácil y con un coste mínimo y estará a disposición de las personas con discapacidad en una modalidad suministrada por medios o en formatos adecuados de manera que resulten a veces accesibles y comprensibles.;Toda la información será comprensible, de acceso fácil y gratuito y estará a disposición de las personas con discapacidad en una modalidad suministrada por medios o en formatos adecuados de manera que resulten accesibles y comprensibles, conforme al principio de accesibilidad universal y diseño para todos.;Toda la información será comprensible, de acceso fácil y gratuito y estará a disposición de las personas con discapacidad en una modalidad que dificulte la accesibilidad y comprensión.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 5.4 Ley 19/2013 (in fine): 'Toda la información será comprensible, de acceso fácil y GRATUITO y estará a disposición de las personas con discapacidad en una modalidad suministrada por medios o en formatos adecuados de manera que resulten accesibles y comprensibles, conforme al principio de ACCESIBILIDAD UNIVERSAL Y DISEÑO PARA TODOS.' Clave: GRATUITO (no 'coste mínimo' de la opción a). Respuesta D.
Administrativo (específico);46;adm-transparencia-y-buen-gobierno_12;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:;Los sujetos comprendidos en el ámbito de aplicación publicarán información relativa a las funciones que desarrollan, la normativa que les sea de aplicación, así como a su estructura organizativa.;Los sujetos comprendidos en el ámbito de aplicación incluirán un organigrama actualizado que identifique a los responsables de los diferentes órganos.;Los sujetos comprendidos en el ámbito de aplicación incluirán su perfil y trayectoria profesional.;a) b) y c) son correctas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"Art. 6 Ley 19/2013 (publicidad activa — información institucional): Los sujetos publicarán: a) información sobre funciones, normativa aplicable y estructura organizativa [→ opción a: VERDAD]; b) organigrama actualizado que identifique a los responsables [→ opción b: VERDAD]; c) perfil y trayectoria profesional de los responsables [→ opción c: VERDAD]. Las tres afirmaciones son correctas. Respuesta D."
Administrativo (específico);46;adm-transparencia-y-buen-gobierno_13;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:;El grado de cumplimiento y resultados de las Administraciones Públicas deberán ser objeto de evaluación y publicación periódica junto con los indicadores de medida y valoración, en la forma en que se determine por cada Administración competente.;El grado de cumplimiento y resultados de las Administraciones Públicas deberán ser objeto de evaluación, pero no de la publicación periódica.;Las Administraciones Públicas no publicarán los planes y programas anuales y plurianuales en los que se fijen objetivos concretos.;El grado de cumplimiento y resultados de las Administraciones Públicas deberán ser objeto de evaluación y publicación periódica sin adjuntar los indicadores de medida y valoración, en la forma en que se determine por cada Administración competente.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 6.2 Ley 19/2013: 'El grado de cumplimiento y resultados de las Administraciones Públicas deberán ser objeto de EVALUACIÓN Y PUBLICACIÓN PERIÓDICA junto con los INDICADORES DE MEDIDA Y VALORACIÓN, en la forma en que se determine por cada Administración competente.' La opción b) niega la publicación (FALSO), la c) niega la publicación de planes (FALSO), la d) excluye los indicadores (FALSO). Respuesta D.
Administrativo (específico);46;adm-transparencia-y-buen-gobierno_18;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:;El incumplimiento reiterado de las obligaciones de publicidad activa reguladas tendrá la consideración de infracción grave a los efectos de aplicación a sus responsables del régimen disciplinario previsto en la correspondiente normativa reguladora.;El incumplimiento reiterado de las obligaciones de publicidad activa reguladas tendrá la consideración de infracción leve a los efectos de aplicación a sus responsables del régimen disciplinario previsto en la correspondiente normativa reguladora.;El incumplimiento reiterado de las obligaciones de publicidad activa reguladas no tendrá la consideración de infracción a los efectos de aplicación a sus responsables del régimen disciplinario previsto en la correspondiente normativa reguladora.;Se incentivará el incumplimiento reiterado de las obligaciones de publicidad activa reguladas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 9.3 Ley 19/2013: 'El incumplimiento reiterado de las obligaciones de publicidad activa reguladas en este capítulo tendrá la consideración de INFRACCIÓN GRAVE a los efectos de aplicación a sus responsables del régimen disciplinario previsto en la correspondiente normativa reguladora.' No es infracción leve (b) ni ausencia de infracción (c). Respuesta D.
Administrativo (específico);46;adm-transparencia-y-buen-gobierno_19;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno:;La Administración General del Estado desarrollará un Portal de Transparencia, dependiente del Ministerio de la Presidencia, que facilitará el acceso a los ciudadanos mayores de 50 años a toda la información relativa a su ámbito de actuación.;La Administración General del Estado desarrollará un Portal de Transparencia, dependiente del Ministerio de la Presidencia, que facilitará el acceso de los ciudadanos a toda la información relativa a su ámbito de actuación.;La Administración General del Estado desarrollará un Portal de Transparencia, dependiente del Ministerio de la Presidencia, que facilitará el acceso a los ciudadanos mayores de 65 años a toda la información relativa a su ámbito de actuación.;La Administración General del Estado desarrollará un Portal de Transparencia, dependiente del Ministerio de la Presidencia, que facilitará el acceso de los ciudadanos a parte de la información relativa a su ámbito de actuación.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 10.1 Ley 19/2013: 'La Administración General del Estado desarrollará un Portal de Transparencia, dependiente del Ministerio de la Presidencia, que facilitará el acceso de LOS CIUDADANOS a toda la información relativa a su ámbito de actuación.' Sin restricción de edad (no 'mayores de 50 años' ni 'mayores de 65 años') y el acceso es a TODA la información (no 'parte'). Respuesta D.
Administrativo (específico);51;adm-transparencia-y-buen-gobierno_15;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, teniendo en cuenta las competencias legislativas de las Comunidades Autónomas, los sujetos incluidos en el ámbito de aplicación deberán hacer pública:;Todos los contratos, con indicación del objeto y duración. El importe de licitación y de adjudicación no es necesario publicarlo ni el procedimiento utilizado para su celebración.;Todos los contratos, con indicación del objeto, duración, el importe de licitación y de adjudicación, el procedimiento utilizado para su celebración, los instrumentos a través de los que, en su caso, se ha publicitado, el número de licitadores participantes en el procedimiento y la identidad del adjudicatario, así como las modificaciones del contrato.;Todos los contratos, con indicación del objeto, duración, el importe de licitación y de adjudicación, el procedimiento utilizado para su celebración, los instrumentos a través de los que, en su caso, se ha publicitado y el número de licitadores participantes en el procedimiento. No es necesario publicar la identidad del adjudicatario, así como las modificaciones del contrato.;No es necesario publicar todos los contratos, con indicación del objeto, duración, el importe de licitación y de adjudicación.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 8.1.a Ley 19/2013: 'Todos los contratos, con indicación del objeto, duración, el importe de licitación y de adjudicación, el procedimiento utilizado para su celebración, los instrumentos a través de los que se ha publicitado, el número de licitadores participantes y la identidad del adjudicatario, así como las MODIFICACIONES DEL CONTRATO.' La opción a) excluye importes y procedimiento (FALSO). La opción c) excluye adjudicatario y modificaciones (FALSO). Respuesta B.
Administrativo (específico);51;adm-transparencia-y-buen-gobierno_16;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, teniendo en cuenta las competencias legislativas de las Comunidades Autónomas, los sujetos incluidos en el ámbito de aplicación deberán hacer pública:;Las subvenciones y ayudas públicas concedidas sin indicar el importe, objetivo o finalidad.;Las subvenciones y ayudas públicas concedidas con indicación de su importe, objetivo o finalidad, pero sin indicar quiénes son los beneficiarios.;Las subvenciones y ayudas públicas concedidas con indicación de su importe, objetivo o finalidad y beneficiarios.;Las subvenciones y ayudas públicas concedidas sin indicar su importe, objetivo o finalidad ni tampoco quiénes son los beneficiarios.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"Art. 8.1.c Ley 19/2013: 'Las subvenciones y ayudas públicas concedidas con indicación de su IMPORTE, OBJETIVO O FINALIDAD y BENEFICIARIOS.' La opción a) excluye importe, objetivo y finalidad (FALSO). La opción b) excluye beneficiarios (FALSO). Respuesta C.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);51;adm-transparencia-y-buen-gobierno_17;Según la Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno, teniendo en cuenta las competencias legislativas de las Comunidades Autónomas, los sujetos incluidos en el ámbito de aplicación deberán hacer pública:;Los presupuestos, con descripción de las principales partidas presupuestarias e información actualizada y comprensible sobre su estado de ejecución y sobre el cumplimiento de los objetivos de estabilidad presupuestaria y sostenibilidad financiera de las Administraciones Públicas.;Los presupuestos sin la descripción de las principales partidas presupuestarias e información actualizada y comprensible sobre su estado de ejecución y sobre el cumplimiento de los objetivos de estabilidad presupuestaria y sostenibilidad financiera de las Administraciones Públicas.;Los presupuestos, con descripción de las principales partidas presupuestarias sin la información actualizada y comprensible sobre su estado de ejecución y sobre el cumplimiento de los objetivos de estabilidad presupuestaria y sostenibilidad financiera de las Administraciones Públicas.;a) b) y c) son incorrectas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"Art. 8.1.d Ley 19/2013: 'Los PRESUPUESTOS, con descripción de las principales partidas presupuestarias e INFORMACIÓN ACTUALIZADA Y COMPRENSIBLE sobre su estado de ejecución y sobre el cumplimiento de los OBJETIVOS DE ESTABILIDAD PRESUPUESTARIA Y SOSTENIBILIDAD FINANCIERA de las Administraciones Públicas.' La opción a) reproduce literalmente el artículo. Respuesta A.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);57;adm-condiciones-trabajo-osakidetza_1;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009 Indica de esta relación a qué personal de Osakidetza NO le será de aplicación:;El personal funcionario de carrera de las organizaciones de servicios de Osakidetza.;El personal estatutario fijo.;El personal laboral temporal contratado de acuerdo con el artículo 26.6 de la Ley 8/1997, de 26 de junio, de Ordenación sanitaria de Euskadi.;El personal con relación de empleo estatutaria o funcionarial de carácter interino para la cobertura de necesidades que se encuentren incluidas dentro de los límites de la autorización de efectivos de carácter estructural, en tanto no sean objeto de cobertura ordinaria por los mecanismos de acceso y provisión que establece la Ley de Ordenación Sanitaria de Euskadi.;C;C;C;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.235/2007 Art. 2 (ámbito de aplicación): El Acuerdo es de aplicación al personal ESTATUTARIO y al personal LABORAL FIJO Y TEMPORAL de Osakidetza, EXCEPTO el personal laboral temporal contratado al amparo del art. 26.6 de la Ley de Ordenación sanitaria de Euskadi, que queda EXCLUIDO expresamente. Respuesta C.
Administrativo (específico);58;adm-condiciones-trabajo-osakidetza_2;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009, con relación a la ropa de trabajo:;Osakidetza proporcionará al personal ropa y calzado de trabajo adecuados a su puesto de trabajo, según las disposiciones existentes, siendo obligatorio su uso. Se proporcionará con la periodicidad que según la prenda corresponda, reponiéndose en caso de deterioro mediante su entrega en cualquier momento anterior al cumplimiento del plazo.;Osakidetza proporcionará al personal ropa y calzado de trabajo adecuados a su puesto de trabajo, según las disposiciones existentes, siendo voluntario su uso. Se proporcionará con la periodicidad que según la prenda corresponda, reponiéndose en caso de deterioro mediante su entrega en cualquier momento anterior al cumplimiento del plazo.;Osakidetza no proporcionará al personal ropa y calzado de trabajo adecuados a su puesto de trabajo, según las disposiciones existentes, siendo obligatorio su uso.;Osakidetza proporcionará al personal ropa y calzado de trabajo adecuados a su puesto de trabajo sólo para los fines de semana, según las disposiciones existentes, siendo obligatorio su uso. Se proporcionará con la periodicidad que según la prenda corresponda, reponiéndose en caso de deterioro mediante su entrega en cualquier momento anterior al cumplimiento del plazo.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.235/2007 Art. 14 (ropa de trabajo): 'La organización de servicios facilitará al personal que así lo requiera la ropa de trabajo necesaria para el ejercicio de su actividad profesional, SIENDO OBLIGATORIO su uso.' La obligatoriedad del uso de la ropa de trabajo es la característica definitoria del artículo. Respuesta A.
Administrativo (específico);59;adm-condiciones-trabajo-osakidetza_3;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009:;La jubilación del personal estatutario y funcionario a los que les es de aplicación el presente Acuerdo se declarará de oficio a los sesenta y cinco años de edad, pudiendo prolongar voluntariamente su permanencia en dicha situación hasta, como máximo, los sesenta y siete años, en los términos establecidos en la normativa vigente.;La jubilación del personal estatutario y funcionario a los que les es de aplicación el presente Acuerdo se declarará de oficio a los sesenta y cinco años de edad, pudiendo prolongar voluntariamente su permanencia en dicha situación hasta, como máximo, los setenta años, en los términos establecidos en la normativa vigente.;La jubilación del personal estatutario y funcionario a los que les es de aplicación el presente Acuerdo se declarará de oficio a los sesenta y cuatro años de edad, pudiendo prolongar voluntariamente su permanencia en dicha situación hasta, como máximo, los setenta y siete, en los términos establecidos en la normativa vigente.;La jubilación del personal estatutario y funcionario a los que les es de aplicación el presente Acuerdo se declarará de oficio a los sesenta años de edad, pudiendo prolongar voluntariamente su permanencia en dicha situación hasta, como máximo, los sesenta y cinco años, en los términos establecidos en la normativa vigente.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"D.235/2007 Art. 20 (jubilación): 'La edad de jubilación forzosa será la de 65 años. No obstante, el personal podrá solicitar la prórroga de su permanencia en el servicio activo hasta un MÁXIMO DE 70 AÑOS de edad.' La edad ordinaria es 65 años y el límite máximo de prórroga es 70 años. Respuesta D.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);59;adm-condiciones-trabajo-osakidetza_4;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009:;Con carácter general, salvo para el personal en sistema de turnos rotatorios y a excepción de lo que proceda en el ámbito de Atención Primaria acerca de la prestación de servicios los sábados, la jornada normalizada diaria será de 8 horas.;Con carácter general, salvo para el personal en sistema de turnos rotatorios y a excepción de lo que proceda en el ámbito de Atención Primaria acerca de la prestación de servicios los sábados, la jornada normalizada diaria será de 6 horas.;Con carácter general, salvo para el personal en sistema de turnos rotatorios y a excepción de lo que proceda en el ámbito de Atención Primaria acerca de la prestación de servicios los sábados, la jornada normalizada diaria será de 7 horas.;Con carácter general, salvo para el personal en sistema de turnos rotatorios y a excepción de lo que proceda en el ámbito de Atención Primaria acerca de la prestación de servicios los sábados, la jornada normalizada diaria será de 7,5 horas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"D.235/2007 Art. 27.3: 'Con carácter general, LA JORNADA NORMALIZADA DIARIA SERÁ DE 7 HORAS.' Este artículo fija expresamente la jornada diaria normalizada en 7 horas (no 8). Respuesta D.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
